row_id,dialect,region,sentiment
15009,Chỗ tui 50k kh bằng cái 39k kia nữa,southern,
13578,Bả nói mà tui hỉu hết lun,southern,
24059,Nhìn mấy tấm ảnh với tiếng kêu là tui đủ bị hội chứng sợ biển sâu rồi.,southern,
24015,Cho tui đặt 1 chai thân sấm,southern,
27331,cướp kiểu : cướp đây đứng im bọn kia kiểu : hello cưng .muốn đi gặp ông nội hông cưng,southern,
9861,Rồng nầy mặt hình sự quá coi chừng nó mổ.,southern,
25242,Này là sợi dây duyên phận nè,southern,
22997,Làm đc luôn nè,southern,
19003,"Mấy thằng vay khốn nạn dữ vậy, tại sao Mấy đứa mày ko bảo vệ cho chim sâu, nó bị bệnh thần kinh mà Mấy đứa mày khốn nạn dữ vậy tại sao không bảo vệ cho chim sâu,,mấy đứa mày khốn nạn quá chừng thương chim sâu lắm mọi người ơi, mấy thằng khốn nạn,",southern,
13083,"Chở thi xong, mai mốt chở về đồn",southern,
22884,Trả lại cho tui 1 phút cuộc đời,southern,
7040,2 tỷ dìa quơ cũng phải đi bán vé số mới sống được bạn ư,southern,
24276,Nhà ngay kề thành nhà Hồ nè. Nhỏ hay trăn trâu trong đó.,southern,
25802,Mình đg ở đội ảnh nè mà sau mà ko cho mik lên TV,southern,
1190,Nghe nhạc làm nẫu rộn ràng quá nha.,southern,
9990,đi chụp hình dìa cho tui coi với.,southern,
25184,"Mình thấy học ngôn ngữ cần nhất là có môi trường thực hành mỗi ngày á, từ ngày mình tham gia cộng đồng luyện speaking trên app Hey English thấy lên trình hơn hẳn nè.",southern,
2010,Xin địa chỉ coi anh em.,southern,
20873,"Ôi Cà Mau quê tui ông khoai ơi,,, cảm ơn ông đã nhiều lần đặt chân đến quê hương tui,,, để giới thiệu những vùng đất xa xôi của tổ quốc, chúc ông nhiều sức khỏe, an yên và luôn luôn may mắn",southern,
27847,bà oi bà dùng màu nào đánh mắt dứi á tui dùng bảng đó mà k bít màu nào lên rõ,southern,
10334,mai mốt sắm đứa cọng đeo cổ.,southern,
28444,tui biet tieng anh ma no doc cung rat hay,southern,
19923,"thich co áo vang này nhảy lắm nè...CỔ NẨY , HẤT CÁI CỦA CÔ TUNG LÊN COI THIỆT ĐÃ LUÔN. hihihihi",southern,
23640,Quảng Nam nè,southern,
20659,Hay lắm đồng bào tui ơi,southern,
22133,"bai hat hay qua, tu nho den gio tui chua nghe bai nao hay vay lun a",southern,
15676,Tui ăn thử thanh cua 2-3 lần òi. Vị nó cay tê mà ăn nhiều quá thì vị nó giống cháo dinh dưỡng í,southern,
22806,"Like nè , tui người miền N",southern,
16141,"Mình rất thích Tết xưa,được mẹ mai đồ mới,đánh bài,đi cúng,ăn thịt kho hột vịt,...xem xong ,kí ức của tui lại ùa về (buồn)",southern,
14693,Hay quá trời.Từ hôm đi xem show trực tiếp nghe bài này xong về cứ replay hoài.,southern,
20341,Ngon quá trời cô Ba ơi trông thèm quá,southern,
18420,Sao tui mê cái giọng cũ này quá đi.,southern,
26990,Tui đi ra miền bắc ngay bây giờ,southern,
23948,Em ở miền tây nè,southern,
9749,"Chiều xui quá quánh đề thua 15 nghìn, ăn 3 trứng lộn xả xui ai ngờ thở không nổi nè",southern,
18925,Xin đồ ăn của em là tui ghét lắm phải chị nó có lòng nấu cho mình ăn chứ đừng xin ké,southern,
20376,Nhìn 2 em ăn mà tui thèm quá luôn và nhỏ lớn không biết là rau nhút ăn sống được. Cảm ơn em,southern,
23993,Tui là hội đủ 4.tương rõ rệt mà khổ thầy ơi,southern,
18272,Em Phước giả giọng NS Phương Quang hay và giống quá trời luôn. Đúng là có tật có tài. Cảm ơn anh Color Man đã cho mn được thưởng thức 1 giọng ca hay và đặc sắc. Nhìn thấy anh Color Man cười là thấy ánh sáng xung quanh em Phước.,southern,
27585,Chị Vê xinh quá đi . Make up nhè nhẹ toát lên Vê đẹp của chị nè,southern,
16348,Chị mèo simmy ơi em cũng ở Huế nè ở xã Hưng Lộc á ước gì chị gần nhà em,southern,
21488,Xứ nghệ quê tui yêu quá,southern,
16650,"coi series 100k của Quan, tui cảm nhận được bụng của Quan với trợ lý tốt ghê, tui mà đi ăn kiểu đó chắc tào tháo dí chạy không kịp =))",southern,
1440,tao với mày quá trời tuổi thơ luôn chớ bộ,southern,
23646,Tui là ng Quảng Ngãi đây,southern,
26829,PMC kỉu: nhiều lúc bất mãn hổng muốn nói lun,southern,
19272,"Hello c pít, hnay e xem sớm nè",southern,
24631,Với 100k tui có thể ra siêu Thị mua đồ về làm cho 2 người ăn r,southern,
21855,76 Quảng Ngãi ae quơ mình đâu rồi,southern,
21442,"Văn : chảnh , đẹp zai , giàu có tui thấy hơi ngược đời",southern,
7664,kiếm anh trai nào tối chở đi ngắm pháo hoa nè.,southern,
14504,Trường Giang: mày đang ở đâu. Đó cho 3 đứa bây nc với nhau. Đoạn ông sóc cái hộp mà tui cười té đái,southern,
18923,"Con thỏ thạnh nhìn cute quá, mà tui là con gái tại tui mượn máy anh hai tui thôi nha, tại máy tui đang sạc pin",southern,
27662,trường tui dạy tiếng Trung =))),southern,
12788,nghe nói chuẩn bị cúp điện đồ hay sao á,southern,
20004,Mê cái cái điệu kiểu này nè chòi,southern,
18421,Truyện ma sau giống truyện cười vậy nè,southern,
18686,Nghe hò lần 2 mình cười quá trời,southern,
618,Bữa bác Ba trúng 2 triệu cái ổng đi khoe khắp xóm thiệt nè,southern,
18122,Bông tím rap hay quá trời,southern,
19960,Bài hát rất hay nghe mà cuốn quá trời,southern,
21601,thật sự đã gần 30 rồi sao tui là nữ tui còn mê bà này nx nhìn trẻ với cute vãi,southern,
17887,"vườn nhà a mà sàn bự dữ vậy chị, khủng khiếp quá",southern,
1442,"tội ổng dễ sợ chưa, hên quá mình không đi",southern,
22017,"Xàm, nói chuyện quơ đũa cả nắm",southern,
13698,Dù anime dài nhưng rất hay tui định với với chút thôi mà cuốn quá nên coi hết,southern,
22887,"Ủa tui miền Nam mà tui đâu biết ""tẩy"" là cái j đâu toàn đọc ly mãi bây h coi video này mới biết tẩy là ly",southern,
14996,Con cũng đang uống matcha nè,southern,
16638,"cảm ơn anh rất nhìu,tuổi thơ dữ dội của tui",southern,
15978,Vì đây là video đầu tiên tui coi của kê nh này,southern,
2430,"chớ mua xe, phe mà hông rửa thì trời hại",southern,
19337,Tôi thấy mọi người toàn chọn kiểu tranh nhau miền Trung quê hương tui có người thì miền Bắc mãi đỉnh như thế là sao hả mọi người,southern,
13935,Sao mà giỏi dữ vậy trời . Chúc trường giang hạnh phúc,southern,
14501,Quá đẹp anh ơi. Mâm xôi gà nhìn thèm quá trời. Này là nguyên 1 tour pk anh?,southern,
11273,Chưa gì đã nghe bài này rầu,southern,
5590,"Mình nhấp môi không à, bởi mấy bạn biết nhậu đòi giết mình hoài",southern,
24689,ôi một câu chuyện thật là cảm lạnh mà. Tui kiểu: ê cảm lạnh thiệt á bây,southern,
14924,Tháp chăm chiên đàn này ở tam kỳ QUẢNG NAM nè mik đã từng khám phá rồi ko có j đặc biệt hết củng như bao tháp khác thôi,southern,
25439,Người ta ngủ kiểu gì mà hổng tẩy trang,southern,
994,"Cà dầy hái sao đủ, kêu ổng ra ổng hái",southern,
13249,"Bùng binh Duy Tân nha, nhà mình trước ở đó mà.",southern,
10833,mai mốt chồng làm cho vợ ăn nha,southern,
24155,Tao ở thanh hóa ăn rau má phá đường tàu nè,southern,
21359,Hình thuml kiểu này của karaoke thiếu Giọng hiệu quả cho đề xuất nè !,southern,
15451,quá trời dễ thuong,southern,
19319,em là người Đà Nẵng nè anh chuối,southern,
27116,Buồn quá chỗ tui ko có đi bảo :(((,southern,
20002,Quậy quá trời luôn,southern,
25713,Cái máy bay giống tui lun,southern,
28240,1:12 tui vừa nghe câu: con mèo ngu ngốc... cái định thoát ngay và luôn tự nhiên thấy “Bo” này đẹp quá nên là xem típ,southern,
17469,Em gố ý với anh hi vọng tốt hơn : Người gốc Nam thì nên xaif những từ miền Nam sẽ phù hợp hơn Rẽ thay bằng quẹo Nước dùng = nước súp/ xúp Chuẩn vị = đúng điệu …. Luôn ủng hộ anh,southern,
27508,"Ngày xưa tui thấy Ông Cha oanh liệt kiên cường bất khuất anh dũng chịu hy sinh tui ngưỡng mộ, còn bây giờ thì hèn hạ bấy nhiêu",southern,
14542,QB quê ngoại tui nè,southern,
24395,chị làm theo của chị Thanh Nè dung ko?,southern,
19299,E cũng dị ứng nữa nè chị ăn vào chút là khô cổ với đau bụng,southern,
19434,Giờ mới biết anh đã đến Kon Tum ...em cũng ở Kon Tum nè,southern,
23566,Tui ng Việt Nam mà nghe y chang nc ngoài luôn,southern,
16196,Tui cũng là công nhân trên thái nguyên đây.tôi cũng fai thuê fong 10m vuong phong trọ 8 trăm đây,southern,
7759,"Đồ mách lẻo, mình không vượt được, chớ vượt được cũng méc.",southern,
21981,Tuấn oi cháu kết nối cho cô đi. Cô ở vn nè. Cô cũng cô don. Mong Tuấn giúp cô,southern,
16662,"Còn ở Huế khôn eng, em cũng Huế nè",southern,
20113,Nhà tui xe nhỏ 5 chiếc,southern,
21642,Trời iu tui nghe thấy mẹ nói chúng mik á dễ thương ghê ai nghe thấy thì,southern,
19811,"Anh Hoàng Nam thương mến ơi ,em thấy gái Thái nhiều em xinh đẹp quá trời anh ạ ,em nghĩ anh Hoàng Nam nên lấy vợ đị anh ạ ,anh chọn 1 em gái Thái nào đó đi nha anh ,để cùng anh chia sẽ vui buồn trong cuộc sống ,tụi em thấy anh chỉ có 1 mình thui thủi ,tụi em cảm thấy thương anh quá hà ,nha anh ơi hjhj...",southern,
27588,Quán này gần chỗ em nè,southern,
20013,Chị kỳ kỳ nè,southern,
21373,Tui sai 2 câu,southern,
21782,"Tui rat tu hao khi noi voi nhung ban cung hoc chung lop ESL rang Vietnam cua tui mai man la bang chu cai gan giong nhu bang chu cai cua English ( a,b, c) Chinh vi the , Vietnamese so voi cac nuoc DongNamA thi net chu luon luon dep hon.",southern,
26266,"Em ở thạch thành ,thanh hóa ,dân tộc mường nè",southern,
18772,"Tui da noi roi thang long nay rat mat dai,phan boi vo dao duc phat gia cang nha nguoi ta",southern,
15755,"Cơm cháy đáy nồi ngon, tui ăn goy",southern,
27544,"Nếu ông đó nói keo kiệt, thì tôi có thể hiểu là do vùng đất miền Trung khắc nghiệt, con người sinh sống khó khăn. Nhưng cái ông đó nói theo kiểu phân biệt vùng miền, chia rẽ dân tộc, quơ đũa cả nắm thì tôi không đồng tình.",southern,
26825,"Anh 7 ơi anh nhớ thử đồ ăn Vật tuổi của việt nam đi có Que cay,bim bim,tăm cay Bây là tới các loại nước nè C2,siting,ô long, nước mía Bây giờ tới trán miệng nè Dưa hấu,quýt,sầu riêng Mà còn bánh tráng trộn, Mì cay,mì trộn,mì tương đen á",southern,
14104,Ổng mắc cỡ là mắc cỡ 1 lèo luôn. Cầm ổ bánh mì đi tới đi lui tui mắc cười gần chết.,southern,
5534,"Lên chức ông ngoại , bà nậu hết rầu",southern,
28246,cùng trường nè,southern,
28318,Em là con của chị mà sao chị lại mắc cười dữ vậy,southern,
23641,tui ở quảng trị nè,southern,
3038,"Mắc mà dở, không ngon đâu nha cả nhà",southern,
24580,"Đố mn cs này nè:ê mi đi chọt tru khôn,",southern,
20686,Vui quá trời. Bộ ba này tham gia nhiu game nữa nha,southern,
14653,Anh QUANG và CHỊ LINH em fan anh chị nè,southern,
17276,"5:18. Tui tưởng ổng chào người quen nào ko hà ai dè ổng chào con ngan, cười xỉu!",southern,
21150,Chuẩn hết lun vì em cũng người miền Trung nè,southern,
17316,Em ở miền tây nè mấy cái chong đó ở em có hết,southern,
18990,nhieu hoang canh con rat can manh thuong quan giup đơ ma sau chi e kg tim đen giup đơ cho ma đi quay cho tui nay hoai vay . tui no đi ăn nhau nhau ma cung quay hoai,southern,
7214,mai mốt chơi kiểu này khỏi cãi lộn,southern,
27750,ủa chị cái ấy ăn được hông á,southern,
20816,Sớm nè haiii học thật giỏiii nhen,southern,
16293,"Tr ơi,,,đây là mv quảng cáo trên top thịnh thành đầu tiên tui biết ,,, #49",southern,
20342,Cuối tháng sổ sách ngập đầu kg có thời gian coi nữa nhớ gia đình mình quá . Chúc gia đình ngon miệng nè,southern,
25099,Cố gắng nha anh lâm. tui ước gì có thể giống anh lâm quay trực tiếp và YouTube tui nhé,southern,
19207,Hổng ăn món dò bò đi !,southern,
16867,"Tui xem ở VN xg có ng cầm dao ra đuổi, r cô ta chạy lun",southern,
12392,Ngon thế . Ước gì bạn cho kí ăn thử hen.,southern,
27197,Tui đang ở Đồng Nai nè,southern,
13963,"Em ngừ Phú Yên nè thầy, ghiền món đay cực luôn",southern,
18958,"cảnh cuối bye bye mấy đưa nhỏ dễ thương ghê, chạy theo bắt tay quá trời",southern,
19747,trời dọn dì nhanh vậy ba nếu tui dọn chắc đến tết sang năm,southern,
6931,"Ngon thiệt, béo lắm luôn.",southern,
13646,"Em cũng ở quảng ngãi nè ạ ! Em cũng ăn rồi , ngon lắm ạ",southern,
23292,Cô tui chỉ cho ra chơi thui,southern,
21643,Nhà tui nên có 1 con mèo này để chị tui ở nhà dọn dẹp,southern,
11158,xếp hàng ngăn nắp thẳng chụp hình check in đẹp vậy kêu bầy hầy.,southern,
23287,Tội ông năm có mấy đứa cháu ngoan hen,southern,
2603,mai mốt cho em bơi xuống đây gần nhà,southern,
15580,Tui nay 70 rùi mà nhìn vẫn thjk,southern,
26484,Em ơ long an nè,southern,
9141,tiếp chiêu tới bến với mấy ông trên bàn nhậu nà,southern,
14839,Ngầu quá trời,southern,
18753,"nv hai Nguyệt qua ngòi bút dí dỏm, chân chất nam bộ của tg và giọng đọc tuyệt vời của NH làm tui thần tượng cô hai quá chừng luôn.tg ơi đừng bao giờ ngưng sáng tác những câu truyện về hai Nguyệt nha,hay quá ,hay từ cốt truyện đến câu từ vừa vui vừa thấm tình...",southern,
20503,Tui ở CT nè bà ơi,southern,
20214,Cong Ty tui dang can nguoi ….” di thi” anh muon lam khong….? “ thi hanh an”,southern,
27172,Tui đã ăn 2 lần nhưng mấy bác cứ gắp cho tui nhìu 1 bát cơm đầy,southern,
20003,Bạn này sáng tác và hát hay nè! Tăng cân lên nữa thì ngon lành luôn,southern,
25809,Thả tim cho nhã nè,southern,
9227,"có sao không? Mai ânh lên em mua cho uống ngập mặt luôn nè, ngon lên đây",southern,
1836,"Đi coi múa lân mà đông quá lân không vô được thì sao mà múa, đợi thấy bà luôn",southern,
16076,Mèo Simi đẹp quá quá trời luôn,southern,
18649,"Ông Huy nè, tui mê giọng ông ròi khó mà chuyển nghe thêm kênh khác. Nhìu khi đăng kí bỏ đó cũg kì. Nên chỉ chúc ông với ekip ông nhiều sức khoẻ để bà con đc nghe hoài hoài nha. Nhắn bà Quỳnh là tui nhớ bả gòi í",southern,
15593,Coi 100 năm hông chán,southern,
22481,Tui quê Quảng Ngãi nè,southern,
16884,"VN belike: á đù tụi bây ra đây xem nè, đâu đâu?, á à!, vô ae, mà khoan, j?, móc chổi:)))",southern,
15888,xin vía Khánh Vy và gia đình. mà nếu hông được thì mình xây dựng cho con cái mình sau này cũng okie heee,southern,
27533,Quê em thanh hoá nè,southern,
15382,Lạy cho cố vô rồi mai mốt lôi đầu ra chửi là kì lắm à nghen,southern,
16826,Rất đẹp tp quê tui,southern,
21202,Tui nghe bên dưới nói: chồng t,southern,
24936,Dạo này ngồi trên xe trên đường đi làm ngày nào tui kug nghe... nghe chill lắm,southern,
20594,Cô về chợ lách đi cô đang có lễ hội trái cây nè cô,southern,
18523,Có ai như tui hok Lúc đầu nghe cúc thích con bà Cúc tội cho ông minh Nghe lúc ông kia ngoại tình mừng thấy sợ. Nghe lúc vợ ông kia chết lại lo sợ giùm ông minh . lần đầu tiên xem một câu chuyện hay thật á,southern,
21370,Quá đẹp..phong cảnh...xứ...xứ mô...vậy...em .Nguyệt Nga. Chiều nay ca quá hsy..thank..tặng em..nè.,southern,
25384,Ôi cái dồi nhìn mỡ mỡ kiểu ngon quá trời,southern,
22484,Tui : ăn như chưa từng ăn Bạn thân : ăn hết tuổi thanh xuân mới xong:|,southern,
13755,"Thấy anh Dũng mê ĐN dữ hen, sau này ra ngoài ngày ở đc ấy a D ơi",southern,
20238,Nhớ miền tây quê tui wa,southern,
5348,tranh thủ không mai mốt vợ nó mổ,southern,
17396,Chời má tui nhìn chân với tay anh Khoai hai màu luôn ớ. Cười chớt =))),southern,
25290,2024 rồi con ai xem hông,southern,
26572,năm 2024 rồi còn ai sem không chí tui là tui giềng òi,southern,
23285,Yêu thỏ bảy màu làm ny tui nhé =)),southern,
1201,"Dạ, tại tập bơ cơ hắn tăng, người hắn nở ra nhiều á chị",southern,
27351,Ông nội tui từng là chién binh,southern,
19600,"Ôi!Anh Huy du lịch với môij người ở đâu đấy?Sao mà đẹp thế!Đúng là chuyến du lịch gần gũi với thiên nhiên,em fan anh nè.Kênh anh em thấy em điều like hết!",southern,
27911,Tui đang ăn cơm luôn á -_-,southern,
28060,ở gần nhà của tôi nè,southern,
19142,"Cà Mau xa lắm ,từ miền trung(Bình định) vào đí hơn 1000 km mà tui đi năm lần (ngọc hiển) ,nhưng người Cà mau cũng như người miền tây nói chung rất dễ thương ...",southern,
21850,77 Bình Định nè a ơi,southern,
22909,Em ng miền trung nè mà ở trên thành riết nên quên tiếng r,southern,
16696,Ây dô quay mv sớm tui :)),southern,
5129,mắc đói quá ghé ăn được hông cha?,southern,
25875,mai dễ thương quá nè,southern,
26649,Quê e cx ở khu đó nè cj,southern,
21410,"Cảm ơn chị đẹp giọng đọc rất truyền nhiễm...truyện hay ghê giàu chất quê, nghe thèm có bà ngoại giống như thế. Bà ngoại tui có thì khoái chửi hay xách roi mây rượt tui thôi ...oải lắm...",southern,
22542,Cu tý kiểu:anh dám đánh tui tui sẽ để thanh sắt trước cửa đố anh rước chị tui đi,southern,
14497,Nhà tui 3 đời trồng lúa. Trồng trọt trăn nuôi khuyên thật e linh lên chuyển đổi qua trồng trọt là chủ yếu. trăn nuôi ít thôi. Chủ yếu phát triển cây lúa. Thật ra cây lúa rất dễ chăm. Chọn giống lúa thích hợp với từng vùng đất.,southern,
27820,phim này quay ở chợ cả mít lai vung đồng tháp nè,southern,
13095,"Đợt ăn một lần nhớ tới giờ, ngon nhức nhức cái nách!",southern,
20200,""" đừng có quay tui trời, tui xấu trai mún chết mà quay gì.."" anh lái đò dễ thương quá hà.",southern,
21497,Ok ca khúc hay quá trời tôí rất yêu thích,southern,
28378,Em cũng dậy nhưng mẹ em bị bệnh nhưng ba không có tiến ba em đi làm Em chỉ có một mình ... một hông bạn Em qua nhà em chơi nhưng có một phú Là bạn em về nhưng em không qua khỏ Ba của em không cho mịnh ở nhà một Mình Trên nên ba cho hàn sóm ...,southern,
14556,"3 cô bạn dth, nhẹ nhàng và khá chill ! Đoạn QNhon - Phù Cát tui đi hằng ngày mà xem trên này vẫn thấy đẹp ! Mà ghé hơi ít địa điểm á..",southern,
15966,Giống tui quá vậy. 1 tháng giảm 2 kí ăn mừng xong 1 tuần sau tăng thêm 4 kí,southern,
27341,Tui thấy ngt nói hải tượng long maxsize 1 tấn lận dài 3-4 mét,southern,
26926,ơ sao tui tua ngược và .. chả thấy tiếng việt chỗ nào (,southern,
23474,Ây da tui chục em mà nghe tui đau hết cả tai:)),southern,
22521,Mà lớp tui có đứa nói ai hỏi cô tui thì Như sigma tui kiểu:omg cô khắc chế ai hỏi luôn kìa cô kiểu:con ai hỏi con mà con mà con hỏi,southern,
20787,"Chợ Gia Lai hàng quán ban nhiều nhi, Phớ hai tô lạ hen , nhìn ngon, chủ quán nhiệt tình quá.. Các Cô cũng vui vẻ .. Chúc Quan gặp nhiều may mắn, vui vẻ, mọi sự thành công nha",southern,
21995,TUI LÀ NGƯỜI MIỀN NAM NHƯNG THỜ VUA QUANG TRUNG CHỨ KHÔNG THỜ TÊN VIỆT GIAN NGUYỄN PHÚC ÁNH .,southern,
21064,Sao lại đăng giờ này hả ông ơi :)) Tối về xem sau vậy :( Mùa dịch bạn Khoai giữ gìn nghen,southern,
16284,má ơi nước nó bẩn,southern,
11291,ghiền mà mưa gió đường trơn cỡ nào cũng phải đi thuê về coi.,southern,
19829,"Ai nghe bài này mỗi ngày như tui điểm danh cái nào ae, nghe mà nhớ nyc lắm luôn",southern,
19858,Tôi củng đạo Chúa nè,southern,
22590,Tui ở Bắc Ninh nek,southern,
1350,"Yêu nhau là phải chia lìa, riết ớn thiệt.",southern,
10863,đâu ra ngó cái đường coi phải hông,southern,
10966,Thí dụ mình đừng có quẹo qua quẹo lại như vậy được hông?,southern,
14967,Bác này cách mạng màu rõ nè,southern,
19477,Tập này tui thích nhất lun.Mãi là tri kỷ anh Huy và xóm manh động,southern,
21325,nhưng mấy ông Ấn là người cứu rỗi tui vào mua thi :))),southern,
26375,uôiii gần nhà nè :))),southern,
16016,Ông bà già dễ thương quá trời luôn luôn Bài hát cũng hay nữa,southern,
25945,Woaaa ông Sơn vs ông Đức là đồng hương với tui nè :D,southern,
10651,"Có gì đâu mà mắc cỡ, có ăn cắp ăn trộm ai đâu",southern,
11672,"xe này chạy ẩu lắm, bữa xém bang vô vợ tao nè",southern,
1928,coi chừng ổng lấy gậy golf gõ đầu ní nha,southern,
11448,Coi chừng gãy đôi đũa nhen nẫu quơi,southern,
27913,Má ơi.tao ko thể tin nổi,southern,
161,em đã dìa nhà.,southern,
20345,"Cả hai đều chôm clips của tui tàu, tự làm đi .",southern,
6717,thiệt chớ kiểu vậy chắc hông dám lấy chồng luôn á.,southern,
20770,"Chèn ơi , thấy Negav cưng quớ ờ",southern,
23653,Mẹ e bị lộn l thành n nè,southern,
27922,Suất này 1 mình tui ăn hết nhá,southern,
20762,"Bộ 3 nhỏ vui quá trời,Negav thoại cưng xỉu.",southern,
19411,Hồi đó em đi qua đây nè,southern,
17048,Lúc trước hầm tôi có con bỏ cá tạp xuống bỏ 4 5 năm đêm nào cũng đùng đùng vịt xiêm con xuống ngày mất 1 2 con ghét tác lên bắt 8kg4 má ơi mà không biết giống gì,southern,
27489,Tui đang hc vovinam để đi thi nè :))),southern,
26989,hay hay tui miền bắc chỉ cần tui đi học muộn nghỉ luôn 1 buổi,southern,
22692,Đúng tất nè,southern,
14347,"Năm ngoái về ra đảo chơi nghỉ lại 1 đêm chill lắm, mà hông có thời gian nhiều để ở thêm. Đi đợt hè nắng muốn bốc hơi luôn, mà cảnh thì lên hình siêu ảo tay cùi như tui mà về cũng có đống hình với video để đăng mặt sách",southern,
18587,Chị chào chú Nguyễn Huy rất cảm ơn tác giả mến chúc mọi nhà nghe truyện đất đồng Radio buổi tối vui vẻ ngủ ngon nghen !,southern,
22811,Chỗ tui kêu là kinh,southern,
26872,Càng xem lại thấy tim càng đau nhói. Ko phải tại tui buồn đâu mà vì tui tự hào và xúc động quá thoi.,southern,
9283,về đây đi ăn chuyến đã cái nư coi,southern,
22684,Tui quá sáng láng=))),southern,
27176,anh sầu riêng kiểu: gì bà nói tui da đen cô giáo thảo: ừ đấy thì sao anh: này nha bà nói với tui hơi lâu rồi đó có tin tui cho bÀ lên thiên đàng không nhạc: xin vĩnh biệt cụ em:,southern,
12727,"thôi chi đâu, để dành dùng đi, nào có chuyển cho mình nhiều nhiều cũng được, chuyển ít mắc công.",southern,
24625,Ai để ý 1 chỗ giống tui ko,southern,
27312,Công nhận nên cấm các bác ạ. Bữa em gái kia nhảy lên kẹp 2 chân vào cổ tui mà tui xúyt ngất. Tại khắm quá,southern,
25041,"tui lại xem lại nè, lần thứ n rồi. Tết sắp tới, lại đợi 1 clip cho năm nay nhé^^",southern,
25939,Ôi quê hương tui biển hồ plơi ku,southern,
6761,bạn ăn coi chừng mấc cỗ nghe bạn,southern,
20294,Chèn ơi xem mà thấy mến ngoại của Trọng ghê vậy đó!,southern,
20796,"Mình là người Pleiku nè, cảm ơn bạn về những thước phim đẹp. Xem nhớ nhà, nhớ thời tiết Pleiku",southern,
16513,"Ê, có lúc tui ăn thử r mà vẫn đc với 1 miếng chả cá còn lại tui để dành ăn riêng",southern,
26493,Chị ơi Chưa tới tết mà chỗ em chưa nè Chỗ chị có chưa chúc chị và Anh Đức và🆉🅸🅳🅾 thật nhiều sức khỏe mạnh khỏe hạnh phúc bên nhau,southern,
17490,"Hôm nay 4/5/2026 đang ở Tân An Long An coi clip của Khang nó yên bình làm sao , nhưng mà tôi không hiểu sau nước mắt tui rưng rưng vì nhớ quê nhớ mẹ già ở nhà đơn côi ráng làm có tiền rồi về lại nơi mình sinh ra",southern,
13943,Mình người miền Tây đang ở Tây Ninh hôm bữa có nấu món bún cá bạn chỉ cho mẹ người yêu và ở đây tuy ko biết món gì nhưng khen ngon quá trời. Cảm ơn bạn rất nhiều,southern,
24265,3 giờ sáng mà tui cười như quỷ vậy á đang nghe kinh dị thành hài là câu tui cuời nhất là: Mày đừng có điên,southern,
24963,"2 cây này mẹ tui có nè, cái cây filler mùi thơm",southern,
20122,seo nghe tiếng nó đáng yêu dữ vậy trời thương bé quá,southern,
16731,Phong thì:sam ăn đi nè hay tặng sam bông hoa nè còn kairon thì:sim là sư tử,southern,
20926,Haha! Kỳ này chế KL về trúng mùa ếch lăng bot chiên bơ hen,southern,
23940,"Ghệ người Nam nói chuyện nhiều pha hài .’ Đi xe khách’ ra TP HCM học thì lại kêu ‘đi xe đò ‘ , tui bảo “ trời , đi đò trên sông thì bao giờ cho tới",southern,
12081,"Đường xe máy không chạy, cắm đầu chạy bạt mạng ngoài đường xe ô tô.",southern,
16897,Tui kiểu: ê!! Con kia chả nợ cho tao cây ak đâu rồi,southern,
27084,Tui ko đoán đc cái nào,southern,
26199,Chào mừng Quan đến TP. thanh hóa nè,southern,
23536,Giọng bà Gia Lai Tôi học được nè,southern,
20169,"Xa quê hương nhớ bữa cơm mẹ nấu, nhớ mùi hương lúa non. Bao giờ xong nhiệm vụ con cái, tui quay về Việt Nam. Không đâu bằng xứ mình.",southern,
12635,nghe nói có người hông có dìa đó.,southern,
15827,cj linh càng ngày càng xinhh dzậy chời :33,southern,
20132,"nghe nghĩ tới một nước nhỏ bé thì là Việt Nam nhưng lại đứg lên như là một người giải cứu.và tái lập trật tự ... quốc gia chưa được đánh giá đúng mức , tui đoán là Việt Nam nếu được vậy thì quá tốt vì nước Việt thân thiêt yêu chuộng hòa bình... đều thấy ở Việt Nam . Nam Mô A Di Đà Phật",southern,
20328,Cảm ơn nha nhờ bạn mà tui làm ngon lắm luôn,southern,
22250,Cái bài hát này tui có nghe nè,southern,
19328,Mình có gặp chị ddI ăn hột vịt lộn um bầu nè,southern,
22290,Ai cần làm mấy cái này nh ờ S ố DA IÔ 0:38 8:6:08 3:33 a thắng giỏi lắm nhanh nữa mấy ô 1:28 cuối VÀ 2:53 cuối và 0:19 cuối và 5:27 cuối mới l ừa em BƠM LAI BƠM KHEN quá trời là l ừa đấy ạ,southern,
15505,Phim nó vô lý ngoài sức tưởng tượng của tui luôn,southern,
14880,Nào dẫn chị dìa quê ăn với ạ,southern,
17185,Hây quá nghe hát mà nổi hết da gà nghe sỉ giang châu bây giờ còn hông mọi người,southern,
26593,sợ vãi lìn nhưng tui biết sẵn rùi,southern,
16775,Cô chào vc Dũng ngày mới vui khoẻ hạnh phúc bình an Ủng hộ cháu chia sẻ quê mẹ vợ quá tuyệt vờitrais quả quá trời đồng lúa phì nhiêu Mỗi lần là mỗi món ngon mẹ Diễm quá đa năng đẹp não còn giỏi đảm Chúc gđ có bữa cơm ngon miệng,southern,
28652,Huh sao tui lại là trộm tui chỉ cướp 10 cây vàng để bán r ăn mochi thôi mà,southern,
891,Dân Bến Lức mắc cỡ dùm,southern,
