row_id,dialect,region,sentiment
17296,"Đúng nè,miền tây chúng tôi là vậy á",southern,
17297,Chuẩn nha bạn tui miền tây biết rõ,southern,
17298,chuẩn ko cần chỉnh luôn á dưới quê tui là hay vậy lắm,southern,
17299,Cái nhà bự đợt đi câu cá gặp nè,southern,
17300,Đúng đúng tôi miền tây nè,southern,
17301,đúng gồi ớ tụi tui dzậy hong à,southern,
17302,Tui ở miền nam mà thích ăn cơm với cơm á,southern,
17303,Hồi xưa ba mẹ tui cs ăn như v mà tui ở nam trung bộ,southern,
17304,Ủa miền Tây của tui làm gì có ca/phích cà phê mà toàn là lu cà phê không á,southern,
17305,tui miền bắc chan cơm vs nước đá dc trước đi lính còn bỏ đá vào canh chan cho mát,southern,
17306,Ông ngoại tui ăn cơm nc lạnh,southern,
17307,Sao nhà tui ở miền nam mà giống miền tây v,southern,
17308,Đúng vậy quê tui đó nhà ông ngoại bự lám,southern,
17309,đúng òi tui là người miền tây nè,southern,
17310,Sao tui ở miên nam mà cũng y chang miền Tây luôn á,southern,
17311,Tui cũng miền Tây nhưng không có ngủ trưa,southern,
17312,Chỗ tui trên đường đi chợ tôi thấy một cái nhà có hai con chó bằng đá người ta cho đội nón bảo hiểm mà ở đó không phải miền Tây,southern,
17313,Chuẩn luôn tôi người miền Tây nè,southern,
17314,Có khi bà t thấy con dog nhà tui trèo lên võng nằm bà t bảo nó là chó đội nón mê (tương tự skin worker),southern,
17315,Bên miền nam tui i chang nè,southern,
17316,Em ở miền tây nè mấy cái chong đó ở em có hết,southern,
17317,Tui quê ở hà tĩnh hì hì,southern,
17318,Chị đẹp ơi em cũng ở miền tây nè,southern,
17319,Đúng rồi đó tôi ở miền tây nè không quen biết gì mà cũng chơi chung đi đâu ai cũng hiền hà,southern,
17320,Chó khôn dữ vậy biết nằm võng ngủ luôn,southern,
17321,Miền tây tụi tui có mấy cái cổng có tượng hình con chó hình con sư tử,southern,
17322,Tui ăn cơm với muối nữa mà,southern,
17323,dưới kiên giang tôi cũng vậy nè bà ngoại tôi ăn cơm với xoài hoài luôn,southern,
17324,Ổng quay làm. Tui nhớ nhà quá hồi đó còn cấp 3 chỉ mong đi thật xa thoát khỏi nhà nhanh chống khi lên đại học lại mún quay về nhà cạnh ba cạnh mẹ nhớ nồi canh chua cả nhà xúm zo ăn,southern,
17325,em nè bro,southern,
17326,Biệt danh của tui khi về miền Tây kiểu,southern,
17327,Đúng rồi tôi ở miền tây nè,southern,
17328,tôi cũng thấy v đặc biệt là cái cách xây nhà bự nhà tui y chang trong clip lun,southern,
17329,Miền Nam chỗ T cũng vậy nè =))),southern,
17330,bác tôi miền tây nè! hè này tôi về nhà bác,southern,
17331,Quê tui ở Huế mỗi lần về lại thấy mấy cảnh n,southern,
17332,Mẹ tui có ở miền Tây xong cưới bố tôi về Bắc luôn mẹ cx hay kể cho tui giống mấy cái này lắm,southern,
17333,"chuản ko sai gì luôn ,quê tui vậy đó",southern,
17334,Đúng ròi đó tui người miền tây nek lau chùi nhà chắc cỡ 20 phút à,southern,
17335,Tui hồi nhỏ hay ăn cơm vs đườn hồi xưa đâu có tiệm tạp hóa kế nhà,southern,
17336,Đúng quá luôn.bởi vì tui là người miền Tây. Còn có ăn với nước dừa nữa đoá nha mấy bồ,southern,
17337,"Oiiaiiaiiiai | đố ai phân biệt vùng miền tui đc Tui:mà đc 3 giọng của bắc nam trung,tính người miền bắc,giọng người miền Nam,ẩm thực nhà tui là miền tây,chửi uy lực của người miền bắc,đố ai phân biệt được",southern,
17338,Ông tui ở đó thỉnh thoảng gửi mấy cái quả lạ lạ lên miền Bắc chỗ tui,southern,
17339,Tui Miền Tây nek ba tui phảo gọi là lu cà phê :),southern,
17340,"1 ngày tui uống 3 phích cafe ,sáng, trưa, tối",southern,
17341,Đúng òi tui ở miền tây thấy dị ko á,southern,
17342,"20 phút ? Hông có đâu nhà tui mỗi lần lau là gần 1 tiếng, tính ra nhà cấp 4 chứ chưa phải nhà lầu hay gì nhen.",southern,
17343,Dung dung tui cung vay san nha tui bu cha ba luon,southern,
17344,"Ê ê ko chỉ miền tây mới ăn chung vs chuối dưa hấu này nọ đâu, trường t đầy nè ngon mà =))) cơm dỡ quá lấy nc đá, tài lộc quá lớn đổ vô hốc đại",southern,
17345,"Tui ở Miền Tây nè , không cần giàu miễn là đi đám cưới là vậy",southern,
17346,"Ca cà phê trong nhà tui pha sẵn nè , qua uống chung luôn cho vui",southern,
17347,Bà này lắp cam nhà tui ấy đoán chuẩn thế=))),southern,
17348,Mình người Miền Tây nè (= y chan như bn nói ở trên,southern,
17349,Nhà ngoại tui đi mỏi chân luôn á,southern,
17350,"quá đúng , người miền tây tụi tui vậy á",southern,
17351,Bà tui cho chúi chinh với gi tắm,southern,
17352,Miền Tây quê tui vậy mà,southern,
17353,Nhà nhà chỗ đó cho tôi ở 100 % tui làm dọn 1-2 tiếng quá (OCD nặng ),southern,
17354,Dạ đúng rồi miền Tây vậy á chứ bà con là người miền Tây nè,southern,
17355,Tui người miền Tây,southern,
17356,Nay ốm quá dị anhhh:(((ăn uống đầy đủ vào ông ơi có sức ra nhiều video cho tụi tui xem vsss,southern,
17357,"""Miền tây là ở đây nè chứ đâu!"" giọng dân dã mà thân quen làm sao",southern,
17358,Em vậy nè,southern,
17359,Anh ơi em cũng tên khang nè,southern,
17360,Anh khang ơi em cũng tên khang nè nhưng mà tên thật của em là Trần Văn,southern,
17361,Khang ơi trùng tên tôi tui tên nguyễn minh khang lớp 2/3,southern,
17362,Ở bến tre có 2 idol Trong lòng tui Top 1 Hồ Nguyễn Minh Khang Top 2 không ai xứng bằng Ngay cả người bỏ bé sol,southern,
17363,Nói thì hay nhưng khi vào thực tế thì ối giời ơi,northern,
17364,Dễ làm tui k bỏ xứ gò công lên bình dương rồi...đã 40tuổi...cty đang khó khăn mà còn chưa thể rơi cty được nè,southern,
17365,Sao tui cứ cảm nhận trong video này nhiều tình cảm của ông Khoai trong đó lắm ...!,southern,
17366,Mong ngày nào đó tui cũng cùng Mn ăn và chơi tết miền tây nhỉ tui iu thích nhất an giang Tân Châu đó vì nơi đó có người tôi thương tui mai ko quên em tui mãi nhớ mãi iu em,southern,
17367,"Mình thường k thích cmt trên mxh, mà kết nụ cười vs giọng nói của a chàng này quá p chui lên cmt nè... Cái nụ cười sao có sức lan toả đến thế",southern,
17368,"*Nhìn mà nôn tết quá trời, chuyến này e cũng ăn tết ở Miền Tây chắc nhiều thứ thú vị lắm*",southern,
17369,"Mấy cô dễ thương hết sức, mặt mình đơ như cây cơ mà nghe giọng cười của mấy cô cũng cười theo luôn ý",northern,
17370,Chúc anh với gia đình Tết đầm ấm nha <3 Riêng anh thì phải nhiều sức khỏe để tiếp tục hành trình của bản thân nè,southern,
17371,Chời đất quơ tao thèm ăn ông này hớn bánh,southern,
17372,"Chúc ông Khoai năm mới an khang thịnh vượng , đi nhiều nơi nữa để có clip cho tụi tui coi",southern,
17373,"Chúc gia đình anh Khoai ăn Tết thật vui nè. Em chúc anh có thật nhiều sức khỏe để đi khắp nơi làm clip cho mọi người xem nhaaa, luôn luôn thành công và may mắn ạ. Chúc xong rồi lì xì anh lì xì em đi",southern,
17374,"Đang tính về VN học gói bánh tét đặng mỗi lần thèm là có bánh ăn, ai ngờ Khoai làm luôn cái clip hướng dẫn từ đầu tới cuối luôn. Đặc biệt là cái nếp xào mà không kiếm ở đâu ra được trừ ở miền Tây. Mỗi lần về mình phải kiếm mua ăn một chục đòn cho đã thèm. Cám ơn Khoai nhiều nghen.",southern,
17375,"""Ủa. Bây giờ mình quất luôn rồi á hả"" Chèn ơi,dễ thương gì đâu k hà.",southern,
17376,Thích giọng Anh quá đi à... Người gì mà dễ thương quá trời à,southern,
17377,"Chời má ơi, con chó cô Điệp kể y chang con Phèn nhà em anh Khoai ơi :)))",southern,
17378,Anh nì cứ duyên duyên làm sao ấy nhở ..lần đầu xem a nì mà gặp cười cái muốn xỉu luôn hà,northern,
17379,Youtuber hầu như chả có ai anti :)),northern,
17380,Hôm nay là sinh nhật của em . Tuy hơi buồn vi ko ai biết . Nhưng nhìn thấy mọi người vui vẻ mần bánh cùng nhau ... em cũng bi vui lây ! Em chúc anh khoai nu cười lúc nào cũng tỏa nắng nha . Năm mới phát tài,central,
17381,Còn hơn 2 tháng nữa là tới tết 2021 rồi. Có ai còn xem video này nữa không? Mong năm sau hết dịch chứ khổ quá trời khổ rồi :'(,southern,
17382,"Tui cũng ng miền Tây nhưng đi làm xa ít về quê,xem clip e Khoai thích vô cùng..ng dân Miền Tây thân thương chất phát.",southern,
17383,"“ Ngày mơi mới mần, chứ dác này sao mà mần kịp...” nhớ giọng miền Tây quá trời quá đất",central,
17384,Anh ơi sao mà em thích anh quá trời...ùm..ý là anh ghệ miền tây ắ,southern,
17385,a ở đâu Bến Tre z e ở Thạnh Phú nè,southern,
17386,"8:09 "" nơi thư giãn đó mọi người, nơi mọi đau khổ được xua tan đi"" tui lạy ổng lun... cái toilet mà ông nói nghe đầy chất thơ",southern,
17387,"Anh cùng quê với em nè,anh ở huyện nào?",southern,
17388,Quê em cũng ở miền tay nè!,southern,
17389,Thấy ổng quay khúc Kiên Giang nhớ nhà ghê Taem Kiên Giang chào nhau cái nè,southern,
17390,"""Xem rồi đó, phải F5 lại nha tui ơi!"" . Em cảm ơn clip của anh Khoai nhiều lắm ạ! ^^",southern,
17391,"Ngư dân miền tây xin chào bà con ! Em cũng sống trên ghe nè, nhưng đánh bắt chứ ko có bán hàng hihi",southern,
17392,23:12 nhà em nè,southern,
17393,"Tui nhớ ""Cái Đôi Vàm"" quê tui ngày xưa quá gần 30 năm không về, hồi đi còn bé xíu. xem clip hồi ức tràng về..Nhớ quá!",southern,
17394,"Chào anh Khoai nha! Em cũng ở miền Tây nè, em ở Vĩnh Long. Xem những video anh làm em rất là thoải mái tâm hồn những khi bị căng thẳng, xem thấy những nơi e đã từng đi đến rồi, có thể được ôn lại những ký ức xưa qua ống kính của anh thích làm sao ý. Cảm ơn anh rất nhiều",southern,
17395,Về đầm dơi quê tui nè. Chị này nấu ăn khéo léo sạch sẽ kĩ lưỡng. Buổi cơm ấm áp ghê,southern,
17396,Chời má tui nhìn chân với tay anh Khoai hai màu luôn ớ. Cười chớt =))),southern,
17397,Mấy nay bị bận ko coi anh... nay em mới cày lại nè He he,southern,
17398,"Giọng anh ấp ám, thân thiện quá ^ Mãi ủng hộ a nè",southern,
17399,"Coi cảnh này anh nhớ lại ngày anh cũng đi khắp DẦM CÙNG ,ĐẦM DƠI ,CÁI NƯỚC ,CẢ NẨY ,NĂM CAN ,KING TU LÀ ., mà hồi đó anh đi ghe chèo chứ đâu có được đi ghe máy như bây giờ ,thấy tôi nghiệp 2 vợ chồng em chủ ghe vì mưu sinh mà cực quá trời",southern,
17400,Mình ng miền tây - bến tre nè . Ngày nào cũng ăn món miền tây mà nhìn còn thèm,southern,
17401,"Thật ngưỡng mộ anh Khoai, ít ai sống được một cuộc đời như anh Kiên Giang quê e nhiều chỗ để quay lắm nè a!",southern,
17402,Nhìn nồi canh chua ngon quá trời luôn hấp dẫn quá,southern,
17403,"Em ở Tắc Cậu nè, đợt Tết phải biết anh đi qua ghé chơii",southern,
17404,trường xếp hàng đợi thang máy mệt he a Khang)) bữa thấy đợi chung nè cách 2-3 người,southern,
17405,Bến tre quê em nè anh,southern,
17406,Anh ở Bến Tre khúc nào dợ em cũng Bến Tre nè,southern,
17407,bình thường coi mấy video hài quá trời mà ngoài đời trầm tính ghê ha,southern,
17408,Em cũng quê bến tre nè,southern,
17409,Anh cùng quê với em nè em cũng quê ở bến tre nè,southern,
17410,Chung quê với em luôn nè,southern,
17411,Nhà a khang ở bình phú bến tre nè em nhìn quen quen,southern,
17412,Em mới kiếm đc nhà anh nè,southern,
17413,Trường hồi trc anh học là trg em đang học nè,southern,
17414,nhà dợ tui chợ lách nà fen ở đâu,southern,
17415,Anh ở khúc nào Bến Tre z Em cx ở Bến Tre nè,southern,
17416,Tôi cũng ở Bến Tre nè,southern,
17417,Hồi nhỏ tui kén ăn bà nội bỏ đường vô cơm cho tui ăn,southern,
17418,Đúng chuẩn luôn tui dân miền Tây,southern,
17419,Đúng rồi….tui miền Tây nè,southern,
17420,Ê cho này tui ăn r,southern,
17421,mắc thí cho tui có 45k thui à mà 12 chân,southern,
17422,Em nè bán năm 2022,southern,
17423,"Cách đây 48 năm sáng nào tui cũng ra ngõ tụ tập chờ cụ Lý đến bán bánh mì, ngõ kéo từ đường Hai Bà Trưng qua đường Phan Thanh Giản. Không bao giờ tui ngán bánh mì cụ Lý. Phút 47:56. Cậu này chắc cháu gọi cụ Lý bằng chú.",southern,
17424,Mắc quá ma ơi,southern,
17425,"Mới rồi xem review trên youtube, mnđi ăn bún bò Minh Phương ở đg ĐồngvNai thử, vì mê bún bò lắm.. má ơi nó dở, mắm hôi, thịt thì bán thịt đông lạnh, nc dùng ko ngon ngọt, ko có gì đb cả, ko bg ghé lần 2... Gắp 2 miếng, bỏ nguyên tô ( đây là khẩu vị cá nhân của m thôi nha)",southern,
17426,"Hu tiếu, Mì khô Tui ăn nhiều miền r, Nhưng ngon nhất là ở chợ lớn, Phải nói người Hoa ở Q5 làm hu tiếu mì khô thật tuyệt vời, Giá cả hợp lí kkk OK",southern,
17427,Nhin ngon lam tui o my muon ve vn an bun thit nuong,southern,
17428,Tao làm pa tê gan chó mà hổng ai thèm ăn...,southern,
17429,Bà chủ giỏi quá trời. Chúc chủ kênh thành công hơn nữa nhé,southern,
17430,"má ơi , cô nầy giỏi quá , nấu an gọn gàng sạch sẽ theo trình tự , 1 mình cân mấy chảo mấy món khác nhau luôn ! Cảm ơn VNT , nhờ vậy mới học được của chị cách kho cá đủ loại , hay quá !",southern,
17431,"Cảm ơn bạn cho tôi xem video hữu ích, nhiều người kêu tui bán cơm mà tui không tự tin, nhờ biết được clip này có thể tui sẽ bán thêm món cơm nữa, rất biết ơn người chia sẽ và người làm clip",southern,
17432,Kênh em này chia sẻ địa chỉ rõ ràng vậy dễ tìm nè. Cảm ơn chủ kênh hén!,southern,
17433,"Ko lẻ tui đi chợ bị lừa ta,mua cá điêu hồng thấy mắc hơn chị",southern,
17434,Dành cho bạn nào thích kiểu to bự cắn ngập mồm thôi. Chứ riêng tui nhân thịt chả vừa đủ kết hợp lại mới ngon. Chứ như này nhìn ngán,southern,
17435,Cám ơn nha nhưng tui thích mua chả jambon xúc xích và các loại ở như lan về cho vào bánh mì vừa sạch ngon giá cũng vậy đơn giản thôi xem tiếp nha,southern,
17436,"Ăn xong ổ bánh mì đi bệnh viện đo huyết áp liền hen. Một đống bơ, một đống patê, rồi thịt mỡ, rồi jambon... chết sớm",southern,
17437,"Nói thiệt ăn cho ngon thì chia ra hai lần ăn chứ ăn một lần ngán lắm, , đói lắm tui cũng chỉ làm được nửa ổ thôi,",southern,
17438,"tất cả đều okay trừ đồ chua, chả có mùi vị gì cả",northern,
17439,tui thích bánh mì này chỉ bỏ mỗi pate và bơ thoiii,southern,
17440,"Năm trước tui có đi qua tiệm này 1 lần để mua thử nói thiệt bánh mì cũng thuộc về OK thôi, quan trọng là nhân viên tiệm này rức thô lỗ",southern,
17441,"Tui sợ bơ nhất, nhìn hết muốn ăn .",southern,
17442,Tui chỉ thích bánh mỳ heo quay,southern,
17443,"Chê nha, mắc nhất thì đúng chứ đỉnh nhất thì chưa biết á... đông vs drama toàn nhờ cái mồm tụi tiktok bợ lên chứ chả có gì đỉnh nhất cả Hết content là quay lại mấy chỗ như v quay... đúng kiểu chung 1 duộc đi ra :))",northern,
17444,"Chị thử quán Lạc buffet (chay và mặn), nhiều chi nhánh ở quận 2 nè. Hụ hụ ước một lần ăn gặp chị ở đó nhaaa",southern,
17445,Kết quán phở chung cư q.4 và xe nước mía chợ bà quẹo. Chất lượng .,southern,
17446,Làm tui đói bụng nè,southern,
17447,Đấy là bố tui đó,southern,
17448,Làm tui chảy nước miếng luôn,southern,
17449,Chỗ tui cũng v nhưng 50k thoi,southern,
17450,Tôi sống ở Thủ Đức nè,southern,
17451,Em cũng tên là bông tím luôn nè,southern,
17452,꧁Cameraman kiểu:đc ăn mà tui quay Thèm vải :)))꧂,southern,
17453,Tui thích từ không là ăn co chừng mặp,southern,
17454,"Xem video, nhớ về thời SV; SG thời đó nghèo lắm, chỉ có vài quán cơm tấm. Khi có cơ hội chỉ việc, các thầy bảo tui đi mua cơm tấm Thuận Kiều. Bây giờ nhiều quán cơm tấm nhìn thấy ngon quá, lúc nào có dịp sẽ ghé ăn để nhớ về SG. Thank tác giả video.",southern,
17455,"tui ăn từ thời 2007... hời.. 3 Ghiền lúc đó miếng sườn còn ổn giờ ko ăn nữa... giờ to chà bá giá đội lên quá cao, khay nướng đen và khói quá khói...",southern,
17456,Ăn dia cơm tấm hơn 100 ngan thì ít ai muốn ăn mắc quá,southern,
17457,Nhin thay ong gia gam dieu thuoc la ko nham toi an roi .food safe quan nay chi dc 50% thoi an quan nay hen xui ok,southern,
17458,Có người đ đâu mà toàn nói khách đồng quá trời,southern,
17459,"Người vịt ngoài bắc chả có món đầu b* gì ngoài phở bò ngày xưa bé tý ngoài hn cửa nam có quán vằn thắn sủi cảo người hoa ăn giờ vẫn nhớ,giờ vằn thắn của người vịt bán ko sao nuốt nổi",northern,
17460,Quê tui bún giò heo 35 k ăn thoải mái luôn,southern,
17461,Kêu 2 tô đặc biệt bằng tui nấu 10 tô cho cả nhà,southern,
17462,Ni ming lay 435mm cau vuot,central,
17463,"nói chung là mắc quá , không ăn đâu",southern,
17464,Tui đã đến rất ngon và rẻ,southern,
17465,550k 1 người và có cá Hồi Cua mực tôm - dimusum.. Tui ở Nha Trang còn thấy chưa muốn ăn nữa,southern,
17466,Chỗ này vừa rồi bị phốt cua khai mùi nè,southern,
17467,tui mới ăn CN rồi thiệt tình mà nói hải sản không tươi ngon như lời đồn,southern,
17468,"tui thấy có vẻ ngon hơn De marit mà cty tui hay đi ăn, giá cũng tương đương",southern,
17469,Em gố ý với anh hi vọng tốt hơn : Người gốc Nam thì nên xaif những từ miền Nam sẽ phù hợp hơn Rẽ thay bằng quẹo Nước dùng = nước súp/ xúp Chuẩn vị = đúng điệu …. Luôn ủng hộ anh,southern,
17470,bữa nào anh thử buil lại con luffy nika đi anh phá tàn hình hay phết đó ạ,northern,
17471,":))) tui lên thủ đức học từ 2016 :))) cam kết 2023 chưa thấy quán này, hoặc bán trong hẻm hóc nào đó :v",southern,
17472,"Mua của ổg ăn riết hà, gần ngay chợ thủ đức lun nè",southern,
17473,Omg chỗ mình nè đi mười mấy phút do mình ở long phước=)),southern,
17474,ok phải đâu tui ở gần đó ổng là ng bán thứ mấy chục gòi mà,southern,
17475,"Chỗ tui Á, 30 nghìn hộp đầy một hộp",southern,
17476,Tôi ăn r tui ăn miễn phí thím tui làm rất ngon luôn 0,southern,
17477,Thấy người ta ăn ngon kế xong tui mua lộn chỗ dở ẹc,southern,
17478,Chỗ tui ở,southern,
17479,"Ngay nhà tui khi xưa luôn, lô J. Khu ẩm thực ở đây là mới có tầm 10 năm sau này thôi. Nhớ tuổi thơ thật. Mỗi năm về lại đây, ăn nát cái chợ haha. Bà bán chè bánh lọt mãi đỉnh luôn, ăn từ thời má của chị ấy",southern,
17480,"video đầu tư coi cuốn ghê , ko có ý so sánh gì .. cơ mà nghe giọng & cách nói chuyện của b rất gần gũi .. mình nghĩ tới a TRAVIP ngay",northern,
17481,Tui ở ngay lô K từ năm 1988-2014 giờ nhìn lại nhớ quá,southern,
17482,"Cần lắm những video yên bình để thư giãn như thế này, Bản piano nhẹ nhàng quá nè.",southern,
17483,"Video bình dị dễ thương dữ vậy khang, lễ này có đi chơi ở An Giang",southern,
17484,"Ai thích ăn dày thì sắc dày , ai thích ăn mỏng thì sắc mỏng , em sắc dày tại vì em sắc mỏng hổng được, em sắc mỏng là nó dày",southern,
17485,tính lấn sân qua clip ẩm thực nè :))),southern,
17486,Bình thường như ngày thường hen,southern,
17487,Klq nhưng mà cái tô cutti đó phổ biến ghê...nhà tui cũng có tô đó mà coi mấy clip của mn qay cũng hay thấy tô chén đĩa kiểu y vậy,southern,
17488,"Có ai như tui k, bún mà có nước lèo hay bún mắm là k ăn, còn bún mà nước tương như này là làm 2 tô, đơn giản mà ngon k phải bàn",southern,
17489,Chài ai nay nấu ăn bày vẽ nấu ăn nghệ quá hen.,southern,
17490,"Hôm nay 4/5/2026 đang ở Tân An Long An coi clip của Khang nó yên bình làm sao , nhưng mà tôi không hiểu sau nước mắt tui rưng rưng vì nhớ quê nhớ mẹ già ở nhà đơn côi ráng làm có tiền rồi về lại nơi mình sinh ra",southern,
17491,Cảnh này ở Cao Bằng Lạng Sơn nè,southern,
17492,Hay quá trời luôn đấy,southern,
17493,Em cũng đang ở luôn nè :))),southern,
17494,Đúng rồi người miền tây độc lạ dị nè,southern,
17495,"Quá đúng luôn , hiện tại tui hay ăn cơm với chuối , hoặc dưa hấu , nước lạnh kho quẹt , hay khô ,người Miền Tây sống tình cảm , tử tế dễ mến dễ thương , dễ gần gũi ,",southern,
17496,Chuẩn ko chỉnh lun...kkk..tui cũng miền tây...toàn uống cafe = phích...,southern,
17497,Em ở miền Tây nè chị chị nói đúng rồi đó chị,southern,
17498,Ăn cơm chung với trái cây là tuổi thơ của tui,southern,
17499,Tôi cũng là người miền tây nè mẹ tôi cũng là người miền tây từ đó tới giờ. quê cũ vậy nhiều mà.,southern,
17500,"Đúng rồi đó! Hi hi, hồi đó đi đám cưới tui đeo vàng nhiều dữ lắm...nhưng bây giờ bán hết rồi...hi hi",southern,
17501,Má tui ăn chay nên thường ăn cơm với xoài chín và chao. Ăn trưa xong là nghỉ ngơi một chút rồi ra săn sóc vườn trái cây hay dọn dẹp nhà cửa. Rất nhớ thương đời sống miền Tây thanh đạm và hiền hòa.,southern,
17502,"Mẹ tui ngồi kế bên nghe mà cười không, tại mẹ y chang",southern,
17503,Tui ở An Giang đúng miền tây luôn nà :)) mà sốp rành dữ he,southern,
17504,Lối sống thoải mái rộng rãi là nét đặc sắc của người miền Tây bởi vậy người miền Tây tụi tui dễ thương lắm,southern,
17505,"Khúc đầu nhà tôi cũng có mấy con chó canh nhà cũng đội nón cho nó e m tui nói:"" đội vậy k thoi nó nắng""",southern,
17506,việt nam là dạy đó HaHa nhà tui toàn uống ca phích cà phê không à,southern,
17507,Hổm tui đi đám á thấy bà kia đeo cọng dây chuyền chà bá,southern,
17508,9 xác.. Dân Miền Tây tụi tui ăn như zị nha,southern,
17509,Tập này chân thật nè,southern,
17510,"Ngày thì bình thường, người thì hông chắc.",southern,
17511,0:43 này là đúng đá vo nè !,southern,
17512,Tui khoái cái chiêu cữi xe đua cái xách của bà cô,southern,
17513,Đúng rẻ thật. Ở quê tui bánh cuốn 5k/1 mà toàn rau,southern,
17514,"Trên SG vậy rẻ vãi òi, rẻ hơn quê tui nữa",southern,
17515,"Trời ơi tui mê con người miền Nam, con người Sài Gòn, những con người hào sảng, dễ thương, ngọt ngào, hài hước. Video hay quá bạn! Ở SG gần hai chục năm mà tui còn chưa biết những chỗ này đó. Nhờ video này mà tui biết SG có nhiều thứ già tuổi đời mà mặn mà lưu luyến như vậy!",southern,
17516,"Tui người SG , hồi xưa cha mẹ khó khăn, nên mấy ae chỉ ăn với hủ tiếu gõ (1k5/tô) trộn cơm. Vậy mà cũng ngon",southern,
17517,"Toàn món ruột của tui. Tự nhiên một niềm đam mê ẩm thực vô bờ bến, thèm quá, khi nào về phải đi ăn cho đã mới được",southern,
17518,"Xe hủ tíu mì huyền thoại, họ có bí quyết nấu rất ngon. Tiệm cơm thố Chuyên Ký lúc trước tôi thường ăn vì ngon và giá cũng trung bình. Bánh mì ở phan văn Hân Bình Thạnh nhìn ngon wa? Cháo lòng cũng hấp dẫn. Sao toàn những món tôi khoái vầy nè..!?",southern,
17519,xôi cay 2 cô cả tuổi thơ của tui giờ 34 tuổi rồi nhưng nói thật chất lượng giờ giảm đi nhiều ( xôi lúc dẻo lúc khô con cô này từng học chung với mình trường Lý Phong ),southern,
17520,Trời ơi bún riêu tôm khô. Trước 75 của tui. Thèm quá,southern,
17521,"Tui là fan cứng của mì hoành thánh và hủ tiếu. Tui không thích phở lắm. Nhìn anh bán mì cười hiền, thoải mái, cởi mở ghê",southern,
17522,Ngon quá trời kkk,southern,
17523,"Cai tiem com tho nay hoi tui moi co muoi May tuoi , Ba tui Dan tui den day ăn , bay gio Ba da mat roi , nho Ba qua , lau lam roi , rat ngon Chac cung hon 30 nam roi …",southern,
17524,Giông bên Malaysia nè,southern,
17525,cách đây 35năm tui đã ăn xôi cay này ở P9Q5,southern,
17526,"Nghe giọng cưng quá, thấy thân thuộc Ủng hộ khoai nè",southern,
17527,hông biết tại sao đang coi thì nước mắt rơi :D,southern,
17528,Nhìn ngon quá trời luôn cam ơn kênh đã chia sẽ cho nhiều người biết,southern,
17529,Ơn giời cuối cùng thì Hạ My cũng dc Trí cho lên sóng,northern,
17530,Biết ăn thì ai cũng biết … biết phân biệt đúng ngon dỡ laii là một chuyện khác nè.,southern,
17531,"thích sự sáng tạo video của Khang, nó dân dã mà nó action, comedy đồ đó :))). Tính ra Khang đầu tư cả góc quay, góc nào cũng đẹp, quần chúng bình dị, diễn như không diễn hen :)))",southern,
17532,Trời ơi...mầy đạp lên ly nước mía của tao nè bà nội ơi,southern,
17533,"ngày xưa mấy bà mấy mẹ tui cũng làm món này ở đám mà cuốn thịt, mỡ, hành tây, thời nay đám tiệc ở quê tui hết thấy món này rồi",southern,
17534,1 ngày ở quê anh tuấn khang lạ lắm à nghen,southern,
17535,Xem đến cuối cười lộn ruột . Trời ơi mầy đạp lên ly nước mía của tao nè bà nội ơi .,southern,
17536,"Video bình dị dễ thương dữ vậy khang, lễ này có đi chơi ở An Giang không",southern,
17537,Ở đâu có khúc cầu tre dư sẳn chặt luôn tiện quá trời luôn,southern,
17538,nhìn 3 cây xiên nướng của ổng mà tui chảy nước miếng,southern,
17539,tui mê ổng quá,southern,
17540,quán anh này hình như lên phim MAI của trấn thành nè,southern,
17541,"Bỏ đường vô nè có ây hong ,có con đang ây nè,,ôi mấy cô mấy Dì nói chuyện rất là thật thà Dễ gần ruổi quá khoai ơi ,nhìn mấy Dì nhớ,mẹ mình tết ngòi gói bánh tét,cám ơn khoai đã đăng clip nầy nha",southern,
17542,Gd em cảm ơn a Phương vì nhửng video miền Tây rất đáng mến gần gủi thân thiết .. em đang sinh sống làm việc ở Thụy Sĩ có dịp về thăm quê anh em mình chặt dừa đua nghe ( em củng dân Bến Tre đó nghen ),southern,
17543,bộ này hay nè,southern,
17544,"Đẹp ghê ha . Đà Lạt mình cũng quay nhiều cảnh đẹp nè , ghé thăm Đà Lạt thử nha.",southern,
17545,em đến từ An Giang (Kiên Giang cũ) nè chị,southern,
17546,Tôi không thể nào quên được hôn trong MV,southern,
17547,Tui thật lòng nói là Nó thực sự là quá đẹp gòi chớ sao nữa 1000 không có nhưng á chòi,southern,
17548,Tui nghĩ là nên để cái xe ở trong,southern,
17549,Tui thấy xe nó cản đường đi ko thuận tiện cho lắm,southern,
17550,Được rồi tui chưa nói cho,southern,
17551,"lời bài hát dễ thương, phù hợp với giới trẻ mà k tục nè <33",southern,
17552,"H tui ms để ý. Ở khúc 0:09 Thỏ đã cài cắm Chi Tiết nhỏ (Easter Egg) ở phần Giải Thưởng Đạt Được trong cuộc thi Zạp Zịt là 1Tỷ7Triệu. Con số này hoàn toàn trùng khớp vs số tiền mà Thỏ nhận đc sau đợt kêu gọi quyên góp làm ""Hoạt Hình Con Thỏ"" :3",southern,
17553,Giờ vẫn mò lại nghe nè trùi,southern,
